timestamp;image_file;response
240321091952;malsha_iv\S1\1507161437337331_front_horizondown/1507161437337331_front_horizondown_topright.png;no
240321091954;malsha_iv\S1\1507161437337331_front_horizondown/1507161437337331_front_horizondown_topleft.png;yes
240321091955;malsha_iv\S5\1506989654997715_front_horizondown/1506989654997715_front_horizondown_topleft.png;no
240321091957;malsha_iv\S5\1506989654997715_front_horizondown/1506989654997715_front_horizondown_topright.png;no
240321091958;malsha_iv\S5\1506989654997715_front_horizondown/1506989654997715_front_horizondown_bottomleft.png;no
240321091959;malsha_iv\S5\1506989654997715_front_horizondown/1506989654997715_front_horizondown_bottomright.png;no
240321092001;malsha_iv\S5\1506989649992664_front_horizondown/1506989649992664_front_horizondown_bottomleft.png;no
240321092002;malsha_iv\S5\1506989649992664_front_horizondown/1506989649992664_front_horizondown_topleft.png;no
240321092003;malsha_iv\S5\1506989649992664_front_horizondown/1506989649992664_front_horizondown_bottomright.png;no
240321092004;malsha_iv\S5\1506989649992664_front_horizondown/1506989649992664_front_horizondown_topright.png;yes
240321092006;malsha_iv\S5\1506989655998305_front_horizondown/1506989655998305_front_horizondown_topright.png;no
240321092008;malsha_iv\S5\1506989655998305_front_horizondown/1506989655998305_front_horizondown_bottomright.png;no
240321092009;malsha_iv\S5\1506989655998305_front_horizondown/1506989655998305_front_horizondown_bottomleft.png;no
240321092010;malsha_iv\S5\1506989655998305_front_horizondown/1506989655998305_front_horizondown_topleft.png;no
240321092010;malsha_iv\S5\1506989656998518_front_horizondown/1506989656998518_front_horizondown_bottomleft.png;no
240321092011;malsha_iv\S5\1506989656998518_front_horizondown/1506989656998518_front_horizondown_topleft.png;no
240321092012;malsha_iv\S5\1506989656998518_front_horizondown/1506989656998518_front_horizondown_topright.png;no
240321092013;malsha_iv\S5\1506989656998518_front_horizondown/1506989656998518_front_horizondown_bottomright.png;no
240321092014;malsha_iv\S5\1506989658997789_front_horizondown/1506989658997789_front_horizondown_topleft.png;no
240321092016;malsha_iv\S5\1506989658997789_front_horizondown/1506989658997789_front_horizondown_bottomright.png;no
240321092016;malsha_iv\S5\1506989658997789_front_horizondown/1506989658997789_front_horizondown_bottomleft.png;no
240321092017;malsha_iv\S5\1506989658997789_front_horizondown/1506989658997789_front_horizondown_topright.png;no
240321092018;malsha_iv\S5\1506989657998323_front_horizondown/1506989657998323_front_horizondown_bottomleft.png;no
240321092019;malsha_iv\S5\1506989657998323_front_horizondown/1506989657998323_front_horizondown_topleft.png;no
240321092020;malsha_iv\S5\1506989657998323_front_horizondown/1506989657998323_front_horizondown_bottomright.png;no
240321092038;malsha_iv\S5\1506989657998323_front_horizondown/1506989657998323_front_horizondown_topright.png;no
240321092039;malsha_iv\S5\1506989653997079_front_horizondown/1506989653997079_front_horizondown_topright.png;no
240321092040;malsha_iv\S5\1506989653997079_front_horizondown/1506989653997079_front_horizondown_bottomleft.png;no
240321092041;malsha_iv\S5\1506989653997079_front_horizondown/1506989653997079_front_horizondown_bottomright.png;no
240321092043;malsha_iv\S5\1506989653997079_front_horizondown/1506989653997079_front_horizondown_topleft.png;no
240321092044;malsha_iv\S5\1506989651994747_front_horizondown/1506989651994747_front_horizondown_bottomright.png;no
240321092046;malsha_iv\S5\1506989651994747_front_horizondown/1506989651994747_front_horizondown_topright.png;no
240321092047;malsha_iv\S5\1506989651994747_front_horizondown/1506989651994747_front_horizondown_topleft.png;no
240321092047;malsha_iv\S5\1506989651994747_front_horizondown/1506989651994747_front_horizondown_bottomleft.png;no
240321092048;malsha_iv\S5\1506989652995676_front_horizondown/1506989652995676_front_horizondown_bottomright.png;no
240321092049;malsha_iv\S5\1506989652995676_front_horizondown/1506989652995676_front_horizondown_bottomleft.png;no
240321092050;malsha_iv\S5\1506989652995676_front_horizondown/1506989652995676_front_horizondown_topleft.png;no
240321092051;malsha_iv\S5\1506989652995676_front_horizondown/1506989652995676_front_horizondown_topright.png;no
240321092052;malsha_iv\S5\1506989650993612_front_horizondown/1506989650993612_front_horizondown_bottomleft.png;no
240321092053;malsha_iv\S5\1506989650993612_front_horizondown/1506989650993612_front_horizondown_topleft.png;no
240321092054;malsha_iv\S5\1506989650993612_front_horizondown/1506989650993612_front_horizondown_topright.png;no
240321092055;malsha_iv\S5\1506989650993612_front_horizondown/1506989650993612_front_horizondown_bottomright.png;no
240321092056;malsha_iv\S5\1506989659997021_front_horizondown/1506989659997021_front_horizondown_topleft.png;no
240321092057;malsha_iv\S5\1506989659997021_front_horizondown/1506989659997021_front_horizondown_bottomleft.png;no
240321092057;malsha_iv\S5\1506989659997021_front_horizondown/1506989659997021_front_horizondown_topright.png;no
240321092058;malsha_iv\S5\1506989659997021_front_horizondown/1506989659997021_front_horizondown_bottomright.png;no
240328104456;malsha_iv\Revere_S12\1613121137266521856_1613121137259665000_horizondown/1613121137266521856_1613121137259665000_horizondown_bottomleft.png;no
240328104458;malsha_iv\Revere_S12\1613121137266521856_1613121137259665000_horizondown/1613121137266521856_1613121137259665000_horizondown_topleft.png;no
240328104500;malsha_iv\Revere_S12\1613121137266521856_1613121137259665000_horizondown/1613121137266521856_1613121137259665000_horizondown_topright.png;yes
240328104501;malsha_iv\Revere_S12\1613121137266521856_1613121137259665000_horizondown/1613121137266521856_1613121137259665000_horizondown_bottomright.png;no
240328104502;malsha_iv\Revere_S12\1613121136667066624_1613121136670559000_horizondown/1613121136667066624_1613121136670559000_horizondown_bottomright.png;no
240328104503;malsha_iv\Revere_S12\1613121136667066624_1613121136670559000_horizondown/1613121136667066624_1613121136670559000_horizondown_topright.png;yes
240328104504;malsha_iv\Revere_S12\1613121136667066624_1613121136670559000_horizondown/1613121136667066624_1613121136670559000_horizondown_topleft.png;no
240328104505;malsha_iv\Revere_S12\1613121136667066624_1613121136670559000_horizondown/1613121136667066624_1613121136670559000_horizondown_bottomleft.png;no
240328104506;malsha_iv\Revere_S12\1613121142459396864_1613121142502877000_horizondown/1613121142459396864_1613121142502877000_horizondown_bottomright.png;no
240328104508;malsha_iv\Revere_S12\1613121142459396864_1613121142502877000_horizondown/1613121142459396864_1613121142502877000_horizondown_bottomleft.png;no
240328104510;malsha_iv\Revere_S12\1613121142459396864_1613121142502877000_horizondown/1613121142459396864_1613121142502877000_horizondown_topright.png;yes
240328104512;malsha_iv\Revere_S12\1613121142459396864_1613121142502877000_horizondown/1613121142459396864_1613121142502877000_horizondown_topleft.png;no
240328104558;malsha_iv\Revere_S12\1613121139861426432_1613121139910715000_horizondown/1613121139861426432_1613121139910715000_horizondown_bottomleft.png;no
240328104559;malsha_iv\Revere_S12\1613121139861426432_1613121139910715000_horizondown/1613121139861426432_1613121139910715000_horizondown_topleft.png;no
240328104601;malsha_iv\Revere_S12\1613121139861426432_1613121139910715000_horizondown/1613121139861426432_1613121139910715000_horizondown_topright.png;yes
240328104602;malsha_iv\Revere_S12\1613121139861426432_1613121139910715000_horizondown/1613121139861426432_1613121139910715000_horizondown_bottomright.png;no
240328104603;malsha_iv\Revere_S12\1613121141659630592_1613121141619219000_horizondown/1613121141659630592_1613121141619219000_horizondown_topright.png;yes
240328104604;malsha_iv\Revere_S12\1613121141659630592_1613121141619219000_horizondown/1613121141659630592_1613121141619219000_horizondown_bottomright.png;no
240328104605;malsha_iv\Revere_S12\1613121141659630592_1613121141619219000_horizondown/1613121141659630592_1613121141619219000_horizondown_bottomleft.png;no
240328104606;malsha_iv\Revere_S12\1613121141659630592_1613121141619219000_horizondown/1613121141659630592_1613121141619219000_horizondown_topleft.png;no
240328104607;malsha_iv\Revere_S12\1613121136967277568_1613121136965114000_horizondown/1613121136967277568_1613121136965114000_horizondown_topleft.png;no
240328104608;malsha_iv\Revere_S12\1613121136967277568_1613121136965114000_horizondown/1613121136967277568_1613121136965114000_horizondown_topright.png;yes
240328104609;malsha_iv\Revere_S12\1613121136967277568_1613121136965114000_horizondown/1613121136967277568_1613121136965114000_horizondown_bottomleft.png;no
240328104610;malsha_iv\Revere_S12\1613121136967277568_1613121136965114000_horizondown/1613121136967277568_1613121136965114000_horizondown_bottomright.png;no
240328104612;malsha_iv\Revere_S12\1613121139262086144_1613121139262631000_horizondown/1613121139262086144_1613121139262631000_horizondown_topleft.png;no
240328104613;malsha_iv\Revere_S12\1613121139262086144_1613121139262631000_horizondown/1613121139262086144_1613121139262631000_horizondown_bottomright.png;no
240328104614;malsha_iv\Revere_S12\1613121139262086144_1613121139262631000_horizondown/1613121139262086144_1613121139262631000_horizondown_bottomleft.png;no
240328104615;malsha_iv\Revere_S12\1613121139262086144_1613121139262631000_horizondown/1613121139262086144_1613121139262631000_horizondown_topright.png;yes
240328104616;malsha_iv\Revere_S12\1613121140761300992_1613121140735514000_horizondown/1613121140761300992_1613121140735514000_horizondown_topright.png;yes
240328104617;malsha_iv\Revere_S12\1613121140761300992_1613121140735514000_horizondown/1613121140761300992_1613121140735514000_horizondown_bottomright.png;no
240328104618;malsha_iv\Revere_S12\1613121140761300992_1613121140735514000_horizondown/1613121140761300992_1613121140735514000_horizondown_topleft.png;no
240328104619;malsha_iv\Revere_S12\1613121140761300992_1613121140735514000_horizondown/1613121140761300992_1613121140735514000_horizondown_bottomleft.png;no
240328104619;malsha_iv\Revere_S12\1613121138265007360_1613121138261138000_horizondown/1613121138265007360_1613121138261138000_horizondown_bottomright.png;no
240328104620;malsha_iv\Revere_S12\1613121138265007360_1613121138261138000_horizondown/1613121138265007360_1613121138261138000_horizondown_bottomleft.png;no
240328104621;malsha_iv\Revere_S12\1613121138265007360_1613121138261138000_horizondown/1613121138265007360_1613121138261138000_horizondown_topright.png;yes
240328104622;malsha_iv\Revere_S12\1613121138265007360_1613121138261138000_horizondown/1613121138265007360_1613121138261138000_horizondown_topleft.png;no
240328104624;malsha_iv\Revere_S12\1613121139162231040_1613121139203719000_horizondown/1613121139162231040_1613121139203719000_horizondown_topleft.png;no
240328104625;malsha_iv\Revere_S12\1613121139162231040_1613121139203719000_horizondown/1613121139162231040_1613121139203719000_horizondown_bottomright.png;no
240328104626;malsha_iv\Revere_S12\1613121139162231040_1613121139203719000_horizondown/1613121139162231040_1613121139203719000_horizondown_bottomleft.png;no
240328104627;malsha_iv\Revere_S12\1613121139162231040_1613121139203719000_horizondown/1613121139162231040_1613121139203719000_horizondown_topright.png;yes
240328104627;malsha_iv\Revere_S12\1613121139062306304_1613121139026995000_horizondown/1613121139062306304_1613121139026995000_horizondown_bottomleft.png;no
240328104628;malsha_iv\Revere_S12\1613121139062306304_1613121139026995000_horizondown/1613121139062306304_1613121139026995000_horizondown_topleft.png;no
240328104629;malsha_iv\Revere_S12\1613121139062306304_1613121139026995000_horizondown/1613121139062306304_1613121139026995000_horizondown_bottomright.png;no
240328104630;malsha_iv\Revere_S12\1613121139062306304_1613121139026995000_horizondown/1613121139062306304_1613121139026995000_horizondown_topright.png;yes
240328104631;malsha_iv\Revere_S12\1613121138762855936_1613121138791352000_horizondown/1613121138762855936_1613121138791352000_horizondown_bottomleft.png;no
240328104631;malsha_iv\Revere_S12\1613121138762855936_1613121138791352000_horizondown/1613121138762855936_1613121138791352000_horizondown_bottomright.png;no
240328104632;malsha_iv\Revere_S12\1613121138762855936_1613121138791352000_horizondown/1613121138762855936_1613121138791352000_horizondown_topright.png;yes
240328104633;malsha_iv\Revere_S12\1613121138762855936_1613121138791352000_horizondown/1613121138762855936_1613121138791352000_horizondown_topleft.png;no
240328104634;malsha_iv\Revere_S12\1613121139361873152_1613121139321544000_horizondown/1613121139361873152_1613121139321544000_horizondown_topright.png;yes
240328104635;malsha_iv\Revere_S12\1613121139361873152_1613121139321544000_horizondown/1613121139361873152_1613121139321544000_horizondown_topleft.png;no
240328104638;malsha_iv\Revere_S12\1613121139361873152_1613121139321544000_horizondown/1613121139361873152_1613121139321544000_horizondown_bottomleft.png;no
240328104639;malsha_iv\Revere_S12\1613121139361873152_1613121139321544000_horizondown/1613121139361873152_1613121139321544000_horizondown_bottomright.png;no
240328104639;malsha_iv\Revere_S12\1613121140461389568_1613121140440932000_horizondown/1613121140461389568_1613121140440932000_horizondown_bottomright.png;no
240328104640;malsha_iv\Revere_S12\1613121140461389568_1613121140440932000_horizondown/1613121140461389568_1613121140440932000_horizondown_bottomleft.png;no
240328104642;malsha_iv\Revere_S12\1613121140461389568_1613121140440932000_horizondown/1613121140461389568_1613121140440932000_horizondown_topright.png;yes
240328104642;malsha_iv\Revere_S12\1613121140461389568_1613121140440932000_horizondown/1613121140461389568_1613121140440932000_horizondown_topleft.png;no
240328104644;malsha_iv\Revere_S12\1613121142060020992_1613121142031579000_horizondown/1613121142060020992_1613121142031579000_horizondown_topright.png;yes
